PART_REF,STUD_CHECK
87079p0d.dat,0
4066b.dat,0
973d08.dat,0
190605a.dat,0
3068bpz2.dat,0
4159.dat,0
3069bpc5.dat,0
2528.dat,0
3011pt6.dat,0
90109.dat,1
u9113.dat,0
u8026c01.dat,0
4868ad02.dat,1
98233.dat,0
4182d01.dat,1
44358.dat,0
6028.dat,0
91884p03.dat,1
1747.dat,0
u454p02.dat,0
004757b.dat,0
t1012.dat,0
3626bpsm.dat,1
86025.dat,0
31111p0b.dat,0
87610ps0.dat,0
194145d.dat,0
4617.dat,0
50305.dat,1
191915i.dat,0
20460bpdg3.dat,0
4171.dat,0
604553.dat,0
u9187f.dat,0
87079p02.dat,0
30397.dat,0
2500.dat,1
103c.dat,1
45708.dat,0
973pc00.dat,0
12888.dat,0
164557a.dat,0
32580.dat,0
4504371.dat,0
73200pc6a.dat,0
42073.dat,1
81038.dat,1
26280c01.dat,0
80326.dat,0
u66.dat,0
604547.dat,0
10053.dat,0
3069bpcc.dat,0
2514.dat,0
30383.dat,1
3817bpw2.dat,0
3069bp52.dat,0
26287.dat,0
u9649.dat,0
t1006.dat,0
20461bpdg3.dat,0
3626bpq3.dat,1
4263304d.dat,0
9327.dat,0
2849k02.dat,0
6014.dat,0
22385p203.dat,0
973pd99.dat,0
35032d.dat,0
98138px7.dat,0
32219.dat,0
47224c01-f2.dat,0
6372023k.dat,0
3187.dat,0
u1852p07.dat,0
79768.dat,0
60601p02.dat,0
3839.dat,1
30368.dat,0
92911.dat,0
9326t01.dat,0
2842c02.dat,1
3040p01.dat,1
6941.dat,1
562.dat,0
88517c01.dat,0
92246p03.dat,0
6142275aa.dat,0
24309.dat,0
576.dat,0
814c01-f1.dat,0
28533.dat,0
3816bp41.dat,0
21271.dat,1
38301p01.dat,0
10054p01.dat,0
3193.dat,1
4824.dat,0
85984dyo.dat,0
55296.dat,0
3464c03.dat,0
210.dat,1
39370.dat,0
68881.dat,0
3069bp85.dat,0
970cs5.dat,0
26603pz0.dat,0
238.dat,0
98138pxa.dat,0
753c02.dat,1
32225.dat,0
92241p22.dat,0
22750.dat,0
57539p03.dat,0
57895p06.dat,0
6542a.dat,0
4346d04.dat,0
4650854j.dat,0
4085a.dat,1
6255869oc01.dat,0
004490f.dat,0
70770.dat,0
3068bpt9.dat,0
2335p41.dat,0
3811.dat,1
10090.dat,0
30340.dat,1
4864p34.dat,1
196945r.dat,0
64711.dat,0
32557.dat,0
45907.dat,0
6969.dat,0
2598ps1.dat,1
62360.dat,0
54092p02c01.dat,1
4449d01-f1.dat,0
30218-f1.dat,1
u8001b.dat,1
85984dy9.dat,0
3030.dat,1
6009254g.dat,0
64683d02.dat,0
4142925.dat,1
3821d07.dat,1
6148.dat,1
3626cpm5.dat,1
973px6.dat,0
2440p68.dat,0
2726c02.dat,0
4106752d.dat,0
u9073.dat,0
87515.dat,0
2448.dat,1
247b.dat,1
70823.dat,1
191075c.dat,0
58177.dat,0
71682pt4.dat,0
11211.dat,1
4277932.dat,1
3815bp0o.dat,0
77180.dat,1
3742.dat,0
3068bdf3.dat,0
2359p04.dat,1
925p0z.dat,1
2038d01.dat,1
u9067.dat,0
10130c01.dat,0
2408p04.dat,1
4210a.dat,0
53988.dat,1
91405.dat,1
3068bd0b.dat,0
98347.dat,0
973py2.dat,0
3024.dat,1
14769ps6.dat,0
57536.dat,0
6177949d.dat,0
3821d0a.dat,1
92713c01.dat,0
84746.dat,1
46413.dat,1
21019bp01.dat,0
2312.dat,0
2474.dat,0
3626cp8h.dat,1
u9142p01c11.dat,0
4181p03.dat,1
4624296c.dat,0
69633c01.dat,0
3660p01.dat,1
3068bdfe.dat,0
75973.dat,1
u9142p01c05.dat,0
89510.dat,1
925p0m.dat,1
10127.dat,0
2460.dat,0
46361.dat,1
3018.dat,0
84752.dat,0
6142617uc01.dat,0
6160.dat,1
3068bd04.dat,0
3626cpbl.dat,1
19476-f1.dat,0
53787.dat,0
370.dat,1
3004p51.dat,1
3010p24.dat,1
3070bpti.dat,0
92244p12.dat,0
61053.dat,0
35714p01.dat,0
3795.dat,1
003437a.dat,0
92241p11c01.dat,0
26603d06.dat,0
18590.dat,0
004608a.dat,0
u1850p02.dat,0
3626cp7g.dat,1
99930.dat,0
76382p08.dat,0
3815pbe.dat,0
73200bpq0.dat,0
3023b.dat,1
30208.dat,0
3959.dat,0
3010p30.dat,1
u9324p01.dat,1
197905d.dat,0
3070bpv7.dat,0
92244p06.dat,0
20461bpx3.dat,0
4788.dat,0
53793.dat,0
98130p02.dat,0
98384.dat,1
973pu1.dat,0
3010p18.dat,1
92252p07c01.dat,0
35787pt01.dat,0
70162.dat,0
973pw9.dat,0
6178096d.dat,0
u9231c01.dat,1
14396.dat,0
87950-f2.dat,0
76382p1j.dat,0
194295d.dat,0
3626cp71.dat,1
6809.dat,0
78258.dat,0
20033.dat,1
u9331c01.dat,0
30234.dat,1
92695.dat,0
4093a.dat,1
6372023fc01.dat,0
169685b.dat,0
76382p0n.dat,0
4515d01.dat,0
51874p02.dat,0
973pug.dat,0
32345.dat,0
6141875o.dat,0
u9004c02.dat,1
30552.dat,0
30361dpsi.dat,0
11013.dat,0
2892.dat,1
6153754a.dat,0
16001p07.dat,0
4617a.dat,0
74781-f1.dat,1
35962p01.dat,0
3298p15.dat,1
973p6a.dat,0
15427p01.dat,0
u9271.dat,0
55889.dat,0
43755.dat,0
73696.dat,1
u9517.dat,0
6042677a.dat,0
27507p01.dat,0
4247a.dat,0
u9503c01.dat,1
32374p02.dat,1
6197394f.dat,0
3817cps2.dat,0
6177969f.dat,0
43747p01.dat,0
51345.dat,0
3070bpb2.dat,0
948cc01.dat,1
9.dat,1
15527p01.dat,0
973pau.dat,0
u9503.dat,0
973pa4.dat,0
973pbn.dat,0
22385p149.dat,0
93221p04.dat,1
3298p01.dat,1
u9265.dat,0
50944p01.dat,0
3648b.dat,0
48172.dat,1
2886.dat,0
28686.dat,1
41630.dat,1
30166ps0.dat,1
973p67.dat,0
u9150p01c02.dat,0
35199.dat,1
973p6v.dat,0
61406p07.dat,1
4207.dat,0
4297014h.dat,0
79387.dat,1
47753pq2.dat,0
30480ps0.dat,0
32190.dat,0
3069bd01.dat,0
99100p01.dat,0
3069bd0p.dat,0
30158d.dat,0
22385p161.dat,0
73200-f1.dat,0
u9132c03.dat,1
2723p07.dat,0
32184.dat,0
973pby.dat,0
199.dat,1
973pb8.dat,0
73200bp0h.dat,0
973pab.dat,0
3069p68.dat,0
75902p05.dat,0
71917.dat,0
4213.dat,1
19467.dat,0
2662.dat,1
79393.dat,0
973p4i.dat,0
67.dat,0
15429p04.dat,1
973p73.dat,0
87079d51.dat,0
827.dat,1
973p7r.dat,0
20460p01.dat,0
973p9y.dat,0
36036ph0.dat,0
127c03-f1.dat,0
3817cpc34.dat,0
973p98.dat,0
55237h.dat,0
68881p01.dat,0
45481.dat,0
14769p0f.dat,0
3597.dat,1
47296.dat,0
004595b.dat,0
3009p11.dat,1
2851.dat,0
9326p11.dat,0
20905ps0.dat,0
4521703o.dat,0
2431d07.dat,0
172.dat,0
53585.dat,0
3626cpx4.dat,1
973pm7.dat,0
166.dat,0
3816cpc34.dat,0
41748ps1.dat,1
61523.dat,0
2845.dat,0
3009p05.dat,1
3004pzb.dat,1
600.dat,0
88930p02.dat,0
98.dat,1
608p33.dat,1
14769p00.dat,0
2431df0.dat,0
3998b.dat,0
30022.dat,1
6153a.dat,1
3816cp01.dat,0
18976.dat,1
14769p0q.dat,0
3008d02.dat,1
3351a.dat,0
973p9n.dat,0
3008d0s.dat,1
4548064b.dat,0
2431d0a.dat,0
30375ps7.dat,1
196705d.dat,0
11946.dat,0
4493c00.dat,1
3626cpxb.dat,1
3678ap01.dat,1
973pma.dat,0
776pt0.dat,0
92198p04c03.dat,1
3004pz4.dat,1
973p8j.dat,0
30036.dat,1
163115a.dat,0
60601.dat,0
2879.dat,0
41817.dat,0
21767-f1.dat,0
93789.dat,0
96890-f2.dat,0
32146.dat,0
35787d01.dat,0
2361p01.dat,1
3326b.dat,0
33009dm0.dat,0
43967.dat,1
3626cpxc.dat,1
4493c01.dat,1
11947.dat,0
30375ps6.dat,1
2878.dat,1
41816.dat,0
3009p0b.dat,1
60481a.dat,1
30037.dat,1
4624c01.dat,0
14181.dat,1
973p8k.dat,0
3004pz5.dat,1
u595.dat,0
92198p04c02.dat,1
96828.dat,0
973p9o.dat,0
3008d0r.dat,1
3008d03.dat,1
3816p3j.dat,0
18977.dat,0
14769p0p.dat,0
60614.dat,0
3816cp3j.dat,0
3007p01.dat,1
14769p01.dat,0
57906.dat,1
4603014a.dat,0
4226995.dat,0
11953.dat,0
4548064c.dat,0
270c01.dat,1
t1010c02.dat,0
2335df0.dat,0
20380p01c01.dat,0
30350ad01.dat,0
3443bc06.dat,1
973pm6.dat,0
167.dat,0
3626cpx5.dat,1
99.dat,1
601.dat,0
3004pzc.dat,1
2844.dat,0
3009p04.dat,1
3582.dat,0
7039c01.dat,1
61522.dat,0
18787.dat,0
3009p10.dat,1
4180d.dat,0
2850.dat,0
896p01.dat,1
47297.dat,0
3596.dat,0
2688.dat,0
14769p0g.dat,0
46189.dat,0
4171849.dat,0
55237i.dat,0
973p99.dat,0
36036ph1.dat,0
3008d0e.dat,1
973p9x.dat,0
32086ps1.dat,1
4198678dc01.dat,0
173.dat,0
3037dq0.dat,1
92254p02.dat,0
2431d06.dat,0
20905ps1.dat,0
27205.dat,0
75902p04.dat,0
51378.dat,0
198.dat,1
973pac.dat,0
973pb9.dat,0
87058.dat,1
973pbx.dat,0
32185.dat,0
54200.dat,0
u9132c02.dat,1
4108c01.dat,1
20460p00.dat,0
973p7s.dat,0
826.dat,1
87079d50.dat,0
44775.dat,0
45406c01.dat,1
973p72.dat,0
15429p05.dat,1
973p4h.dat,0
6405.dat,0
19466.dat,0
4212.dat,1
11459p01.dat,0
2677.dat,1
4206.dat,0
61406p06.dat,1
3569.dat,1
3961px0.dat,1
80045.dat,0
973p6w.dat,0
3298p1b.dat,1
72.dat,0
2878c02.dat,1
973p66.dat,0
22385p160.dat,0
3069bd0q.dat,0
9044.dat,0
6180p01.dat,1
6377.dat,0
32191.dat,0
u586p02c04.dat,0
47753pq3.dat,0
20595.dat,0
22385p148.dat,0
973pbo.dat,0
973pa5.dat,0
u9502.dat,1
973pat.dat,0
40249.dat,1
8.dat,1
75902p0b.dat,0
14397p03c01.dat,0
51344.dat,0
61287.dat,0
32183c02.dat,0
2887.dat,0
u9264.dat,0
33267c01.dat,1
s12a.dat,0
32807.dat,1
93221p05.dat,1
u9270.dat,0
267a.dat,0
71944k01.dat,0
2893.dat,0
6347356o.dat,0
3233.dat,1
3817cps3.dat,0
6197394g.dat,0
u9106p01c01.dat,0
73697.dat,1
u9516.dat,0
43056c01.dat,1
98150.dat,0
22631.dat,0
44375bps2.dat,1
76382p0o.dat,0
169685c.dat,0
92694.dat,0
76260.dat,0
30235.dat,1
30362a.dat,0
60602d01.dat,0
30361dpsh.dat,0
30553.dat,0
6625c02.dat,0
flowers.dat,1
6141875n.dat,0
973puf.dat,0
32344.dat,0
51874p03.dat,0
6178096e.dat,0
u9231c00.dat,1
973ptb.dat,0
973pw8.dat,0
30639p02.dat,1
004690b.dat,0
70163.dat,0
191995a.dat,0
26603d0a.dat,0
15068pb0.dat,0
4107539.dat,0
6808.dat,0
3626cp70.dat,1
u9371p01.dat,0
2350a.dat,1
14397.dat,0
18585.dat,1
3958.dat,1
21839-f1.dat,0
30209.dat,1
67351.dat,0
3957a.dat,0
73200bpq1.dat,0
3815pbd.dat,0
76382p09.dat,0
973pu0.dat,0
98385.dat,0
98130p03.dat,0
53792.dat,0
2468p54.dat,1
4789.dat,1
20461bpx2.dat,0
92244p07.dat,0
u590p01c02.dat,0
3070bpv6.dat,0
3010p31.dat,1
3815bphb.dat,0
92244p13.dat,0
65497p01.dat,1
3070bpth.dat,0
3010p25.dat,1
u9364c01.dat,0
3004p50.dat,1
371.dat,0
973pt4.dat,0
42853.dat,1
3626cpbm.dat,1
35365.dat,1
3626cp7f.dat,1
u1850p03.dat,0
18591.dat,0
26603d07.dat,0
3794.dat,1
2431ds0.dat,0
93549.dat,1
51560-f1.dat,0
10126.dat,0
75972.dat,1
u9142p01c04.dat,0
3068bdfd.dat,0
3068bd05.dat,0
6161.dat,1
13349.dat,1
25866c01.dat,0
3002dm2.dat,1
11303c01.dat,0
21019bp00.dat,0
84747.dat,0
4762.dat,1
973pxa.dat,0
3068bd11.dat,0
9246.dat,1
4624296b.dat,0
6055874ac01.dat,0
4181p02.dat,1
u9142p01c10.dat,0
6009254gc02.dat,0
3626cp8i.dat,1
48083c02.dat,0
2475.dat,1
10132.dat,0
2408p05.dat,1
953b.dat,1
66155c01.dat,0
u9066.dat,0
3068bdf2.dat,0
u768.dat,0
3743.dat,0
93575.dat,0
6190a.dat,0
6177969aa.dat,0
4277933.dat,1
6177949e.dat,0
3816cps6.dat,0
973py3.dat,0
6074343d.dat,0
3068bd0c.dat,0
53989.dat,0
973px7.dat,0
88646p03.dat,1
3626cpm4.dat,1
95676.dat,0
3058b.dat,1
64683d03.dat,0
6009254f.dat,0
3031.dat,1
62498c01.dat,0
58176.dat,0
191075b.dat,0
2449.dat,1
6142275zc01.dat,0
u9072.dat,0
3815bpdg6.dat,0
2440p69.dat,0
2726c03.dat,0
62361.dat,1
t1095p01.dat,0
32556.dat,0
4864p35.dat,1
3816bp4f.dat,0
10091.dat,0
3817p4f.dat,0
2335p40.dat,0
85984dy8.dat,0
4180536.dat,1
38630p02.dat,0
79741.dat,0
u8001c.dat,1
90508p01.dat,0
32230.dat,0
92241p23.dat,0
239.dat,0
21835-f1.dat,0
26603pz1.dat,0
92092.dat,0
3069bp84.dat,0
57029b.dat,0
3068bpt8.dat,0
87997p01.dat,0
30355.dat,1
004490g.dat,0
4650854k.dat,0
13809p01.dat,0
57539p02.dat,0
3816bp40.dat,0
577.dat,1
92246p02.dat,0
48245c02.dat,0
35563.dat,1
3464c02.dat,0
211.dat,1
30361aps2.dat,0
55297.dat,0
85984dyn.dat,0
27167.dat,1
3817pba.dat,0
433c01.dat,0
3192.dat,1
3816bpba.dat,0
60601p03.dat,0
2298.dat,0
u1852p06.dat,0
3186.dat,1
10907.dat,0
62233-f2.dat,0
6372023j.dat,0
4129790a.dat,0
u589p01c01.dat,0
4823c01.dat,1
32218.dat,0
98138px6.dat,0
973pcj5.dat,0
35032e.dat,0
205.dat,0
4347c01d08.dat,1
2547bc01.dat,0
65426.dat,1
949a.dat,0
563.dat,0
30027d.dat,0
6940.dat,1
92910.dat,0
30369.dat,0
67498-f2.dat,0
3838.dat,0
3069bpcb.dat,0
30382.dat,1
10052.dat,0
21709a.dat,0
98568.dat,0
u1454p01.dat,1
44772c01.dat,0
973pdb8.dat,0
588.dat,0
22385p202.dat,0
6015.dat,0
9326.dat,0
2849k03.dat,0
90652.dat,0
3626bpq2.dat,1
t1007.dat,0
3626bpc21.dat,1
4865ad08.dat,0
u9142p03c01.dat,0
3069bp53.dat,0
3817bpw3.dat,0
27198.dat,0
50304.dat,1
87610ps1.dat,0
31111p0c.dat,0
86024.dat,0
3626bpsl.dat,1
t1013.dat,0
6092p01.dat,1
64780p01.dat,0
004757c.dat,0
33847.dat,0
12889.dat,0
103b.dat,0
2501.dat,0
30396.dat,1
87079p03.dat,0
u9187g.dat,0
4170.dat,1
604552.dat,0
49098py1.dat,0
37364pdea.dat,0
14301k02.dat,0
191915h.dat,0
38301p01c02.dat,0
u9112.dat,0
973pda4.dat,0
70942.dat,0
3011pt7.dat,0
98570p01.dat,0
3069bpc4.dat,0
2529.dat,0
4158.dat,0
3068bpz3.dat,0
20461pd87.dat,0
48205.dat,1
973d09.dat,0
5520.dat,0
u454p03.dat,0
1746.dat,1
91884p02.dat,1
44359.dat,0
4182d00.dat,1
98138pt5.dat,0
31111p05.dat,0
3145.dat,1
36069ap01.dat,0
71372k03.dat,0
87079p0e.dat,0
825ap01.dat,1
4616559c.dat,0
47122.dat,1
3623.dat,1
u608.dat,1
u9106.dat,0
164575cc01.dat,0
71735c01.dat,0
73194c04.dat,1
98138pb8.dat,0
32032.dat,0
u9489.dat,0
u9363p01.dat,0
26047.dat,1
3004d0e.dat,1
3068bp81.dat,0
30625.dat,1
11833.dat,1
76116.dat,0
6255869wc01.dat,0
87689.dat,0
991.dat,0
749.dat,1
6009194dc01.dat,0
4162p0b.dat,0
u9324p01c01.dat,1
985.dat,0
76543a.dat,1
2431pzq.dat,0
3040ad01.dat,1
24122.dat,0
4162p1f.dat,0
3840d03.dat,0
2431pz0.dat,0
4542886c.dat,0
30157.dat,1
3626cpd81.dat,1
2918.dat,0
302101.dat,1
3068bp95.dat,0
92290.dat,0
2429c01.dat,1
32026.dat,0
821420b.dat,0
2454adq7.dat,1
004848a.dat,0
3005p04.dat,1
30619.dat,1
55981c04.dat,0
3068bp8g.dat,0
3228bc02.dat,1
3004d0r.dat,1
13710d.dat,0
4586246a.dat,0
98138pa4.dat,0
10312ps0.dat,0
64248.dat,0
35007.dat,1
3626bp3q.dat,1
4162p0u.dat,0
25214.dat,0
6216e.dat,1
775.dat,0
3626bp30.dat,1
3626bp0j.dat,1
4162p04.dat,0
51595.dat,1
71645.dat,0
3069bpw1.dat,0
60748.dat,0
3815c6u.dat,0
3897d01.dat,0
80679p02.dat,0
20551c01.dat,0
191485i.dat,0
4162p1q.dat,0
3005pf3.dat,1
6217a.dat,0
761.dat,0
4162p10.dat,0
2431pzf.dat,0
65142.dat,0
170884a.dat,0
165385a.dat,0
59826b.dat,0
21700.dat,0
92198p08c02.dat,1
3384.dat,1
35017c01.dat,1
303223.dat,1
71137.dat,0
6138629j.dat,0
92247.dat,0
501bc01.dat,1
6142275x.dat,0
30367bps2.dat,1
194305d.dat,0
6217.dat,0
98088p01.dat,0
370226.dat,1
4740p01.dat,1
u8032.dat,0
6571.dat,0
4622303b.dat,0
65817.dat,0
765c02.dat,0
4582471.dat,1
33299a.dat,0
u9140p02c02.dat,0
374726.dat,1
30180.dat,1
2717.dat,0
168365e.dat,0
3039p58.dat,1
54923c01.dat,1
16709p0a.dat,1
2703.dat,0
30194.dat,0
194535g.dat,0
4106592.dat,0
37720a.dat,1
u8026.dat,0
6565.dat,1
u9338.dat,0
65803.dat,1
24076p02.dat,0
6062886a.dat,0
54360.dat,0
22385p014.dat,0
3068bp56.dat,0
19201p01.dat,0
10202p03.dat,0
92253.dat,0
971p63.dat,0
3039pci.dat,1
98138pm7.dat,0
u9476.dat,0
80686p01.dat,0
57899.dat,0
47452.dat,1
58572.dat,1
3596d27.dat,0
3626cpce7.dat,1
57539k02.dat,0
60637p02.dat,0
3039p70.dat,1
2582pa1.dat,1
6005724a2.dat,0
004632a.dat,0
u9310.dat,0
15314.dat,0
970c02.dat,0
3081cc01.dat,1
u9304.dat,0
4215ad0l.dat,1
30190c01.dat,0
004452b.dat,0
3069bpz6.dat,0
41989.dat,0
51542.dat,1
4638848k.dat,0
3068bpc1.dat,0
26912.dat,1
3001pt2.dat,1
16709p07.dat,1
41751.dat,1
3815c8i.dat,0
61481.dat,0
4585450.dat,0
003497k.dat,0
95342p02.dat,0
3347.dat,0
69963.dat,1
u9462.dat,0
62836.dat,0
3960p09.dat,1
15466.dat,0
22385p028.dat,0
3039pcm.dat,1
4410.dat,0
3817pw2.dat,0
u9107p05c02.dat,0
48995.dat,0
3068bp52.dat,0
3815cm0.dat,0
3816bpw2.dat,0
4533401j.dat,0
92257.dat,0
3626bph4.dat,1
22385p010.dat,0
6062886e.dat,0
26603pn0.dat,0
942.dat,0
99464.dat,0
194535c.dat,0
u8022.dat,0
u9494p01c01.dat,0
37720e.dat,1
2707.dat,0
41769.dat,1
30190.dat,0
16709p0e.dat,1
3069bpzd.dat,0
168365a.dat,0
30184.dat,1
2713.dat,1
3626cpd6h.dat,1
u9328.dat,0
956.dat,1
27925p02.dat,0
4622303f.dat,0
89663.dat,0
6575.dat,0
u8036.dat,0
6213.dat,1
4740p05.dat,1
22385p004.dat,0
72078p01.dat,0
30367bps6.dat,1
362626.dat,1
2345p04.dat,1
6100p03.dat,1
10532.dat,0
802ap02.dat,1
92243.dat,0
3626bphb.dat,1
15462.dat,0
u9466.dat,0
24629p03.dat,0
3068bp5d.dat,0
30562d02.dat,1
49309.dat,0
61485.dat,0
16709p03.dat,1
191936b.dat,0
3069bpz2.dat,0
004452f.dat,0
93613.dat,0
60475b.dat,1
4215ad0h.dat,1
73081.dat,0
71533k02.dat,0
u9501c01.dat,1
6580a.dat,0
35860p01.dat,1
43745p01.dat,0
u9314.dat,0
98138p88.dat,0
63286.dat,0
15525p01.dat,0
4622303q.dat,0
948ac01.dat,1
3176c01-f2.dat,1
6549.dat,0
71682.dat,0
21019bpde1.dat,0
3245bdq0.dat,1
3039p74.dat,1
64835p01c01.dat,0
3431.dat,0
20460pd92.dat,0
47330.dat,0
4438.dat,0
47456.dat,1
11610.dat,1
3596d23.dat,0
40339.dat,0
6142275k.dat,0
2049.dat,0
50946p01.dat,1
22385p038.dat,0
98138pm3.dat,0
59718b.dat,0
32181c03.dat,0
u9472.dat,0
15068d0b.dat,0
80690.dat,0
2454adq3.dat,1
32022.dat,0
u9499.dat,0
90483.dat,0
3188d01.dat,1
30635.dat,0
3068bp91.dat,0
3623pt3.dat,1
3815ca3.dat,0
850c01-f1.dat,0
u9569p01.dat,1
39611.dat,1
87570p01.dat,0
3626cpd85.dat,1
30153.dat,0
60644p03.dat,0
759.dat,0
2431pz4.dat,0
34335.dat,0
3840d07.dat,0
4162p1b.dat,0
13952.dat,0
981.dat,0
2431pzu.dat,0
24132.dat,0
3626bp08.dat,1
4162p0f.dat,0
995.dat,0
3069bpt9.dat,0
2908.dat,0
3852a.dat,0
30147.dat,1
30621.dat,1
3068bp85.dat,0
92280.dat,1
69754.dat,1
2707p03.dat,0
3004d0a.dat,1
30124bp01.dat,0
821421b.dat,0
35759.dat,0
42060d01.dat,1
10715p01.dat,0
70184-f1.dat,0
127c01-f1.dat,0
92198p08c06.dat,1
59826f.dat,0
65146.dat,0
2336p01.dat,1
765.dat,0
3626bp20.dat,1
2431pzb.dat,0
4162p14.dat,0
191485m.dat,0
35017.dat,0
14639p08.dat,0
3626cpd8c.dat,1
3817bp41.dat,0
67037.dat,0
18905p01.dat,0
2920.dat,0
37614.dat,0
3626bp34.dat,1
4197pt0.dat,0
6216a.dat,1
44822.dat,0
65634.dat,1
3960ph1.dat,1
4162p0q.dat,0
98138pa0.dat,0
63523.dat,1
4586246e.dat,0
192375k.dat,0
4022c01.dat,0
3068bp8c.dat,0
3004d0v.dat,1
87079ps1.dat,0
3004d07.dat,1
u9187c.dat,0
4211536.dat,0
191915l.dat,0
20460bpdg6.dat,0
4616559p.dat,0
6168a.dat,0
10042.dat,0
u9105p04c01.dat,0
87079p07.dat,0
68495p03.dat,0
u8028c01.dat,0
4610c01.dat,0
92693c02.dat,0
98578.dat,0
80337.dat,1
11241p01.dat,1
44375.dat,1
t1017.dat,0
3626bpsh.dat,1
31111p0g.dat,0
973pcfd.dat,0
87610ps5.dat,0
99100.dat,0
22385p212.dat,0
6538a.dat,0
266ac01.dat,1
6005.dat,1
4505a.dat,0
194145a.dat,0
4612.dat,1
19066.dat,1
84637.dat,0
5518.dat,1
3741ac02.dat,1
3626bpc25.dat,1
194325b.dat,0
t1003.dat,0
20461bpdg6.dat,0
4182d0b.dat,1
22385p206.dat,0
4263304a.dat,0
973pc11.dat,0
12899.dat,0
43368.dat,0
6142617wc01.dat,0
21019p09.dat,0
30386.dat,1
3069bpcf.dat,0
15535p04.dat,0
22972.dat,0
64228c01.dat,1
93084p01.dat,0
u9102.dat,0
64681d02.dat,0
3627.dat,0
60599.dat,1
825ap05.dat,1
2539.dat,1
87079p0a.dat,0
4616559g.dat,0
52572c01.dat,1
98222.dat,0
74656p03.dat,0
4182d10.dat,1
197875bc01.dat,0
244c01.dat,1
31111p01.dat,0
98138pt1.dat,0
6039.dat,1
2594a.dat,0
973pd6e.dat,0
4270894a.dat,0
4182d04.dat,1
4865bdx0.dat,0
79306-f2.dat,0
48201.dat,1
3068bpz7.dat,0
3633.dat,0
3069bpc0.dat,0
3011pt3.dat,0
3068ap17.dat,0
3666py0.dat,1
u595p01c09.dat,0
u9116.dat,0
24133p02.dat,1
26051p01.dat,0
4346d01.dat,0
92252p05c01.dat,0
24324.dat,1
57895p03.dat,0
61678.dat,0
19119c02.dat,1
4650854o.dat,0
004490c.dat,0
u9233c01.dat,1
78329.dat,1
3069bp80.dat,0
3039pt2.dat,1
4809.dat,0
98138pxd.dat,0
32220.dat,0
2431p79.dat,0
973pckc.dat,0
229.dat,1
47899c01d02.dat,1
74261.dat,0
u9333c01.dat,1
6372023dc01.dat,0
57028b.dat,0
10095.dat,0
30345.dat,0
2335p44.dat,0
32552.dat,0
61200ps0.dat,0
19474-f1.dat,0
3040p04.dat,1
75174p01c01.dat,1
99841.dat,1
73261-f1.dat,1
65422.dat,0
567.dat,0
35032a.dat,0
98138px2.dat,0
92241p13c01.dat,0
u1852p02.dat,0
6372023n.dat,0
85651c01.dat,0
37364.dat,0
3404dc01.dat,1
3816bpbe.dat,0
3817pbe.dat,0
2431p51.dat,0
32208.dat,0
92246p06.dat,0
6142275ad.dat,0
2525p30.dat,0
64728.dat,0
948a.dat,0
62359.dat,0
65384c01.dat,0
3828.dat,0
3940a.dat,0
79180.dat,1
2471.dat,0
3067apti.dat,1
4000.dat,0
93559.dat,0
6436c01.dat,0
44567.dat,1
3626cp8m.dat,1
370626.dat,0
4181p06.dat,1
33089.dat,1
13359.dat,0
973pxe.dat,0
3068bd15.dat,0
3009.dat,1
21019bp04.dat,0
77813.dat,0
4772.dat,0
93088p01.dat,0
3350d01.dat,0
49731.dat,0
6165.dat,1
98376p01.dat,0
30218k01.dat,1
6153p7a.dat,1
973pya.dat,0
3068bd01.dat,0
3815bpc67.dat,0
54760.dat,0
925p0h.dat,1
81149.dat,1
79194.dat,1
2465.dat,1
519c01.dat,0
61903.dat,0
27956.dat,0
3065d02.dat,1
3815bpdg2.dat,0
4106752a.dat,0
u9076.dat,0
3626cp8z.dat,1
952b.dat,1
191075f.dat,0
67095px0.dat,0
71682pt1.dat,0
11214.dat,0
93565.dat,0
6009254b.dat,0
42531p01.dat,0
949cc01.dat,1
3035.dat,1
3815bpde.dat,0
85582p01.dat,0
21019bp0b.dat,0
3821d02.dat,1
80519.dat,0
973px3.dat,0
3626cpm0.dat,1
88646p07.dat,1
3010p928.dat,1
6159.dat,1
973py7.dat,0
73485.dat,0
3068bd0g.dat,0
3816cps2.dat,0
47720.dat,1
15680p01.dat,0
3021.dat,1
14769ps3.dat,0
6177949a.dat,0
3070bpz1.dat,0
59278.dat,1
3747.dat,1
93571.dat,0
u9062.dat,1
u66p01c02.dat,0
3068bdf6.dat,0
3815bpc6a.dat,0
43220.dat,1
2359p01.dat,1
2408p01.dat,1
64847.dat,0
65581.dat,1
76382p1o.dat,0
182c01.dat,1
4865apt1.dat,0
3626cp74.dat,1
194295a.dat,0
76270.dat,0
30225.dat,1
18605p08.dat,1
335c01.dat,0
3815bph0.dat,0
3298ps2.dat,1
6255869mc01.dat,0
4285a.dat,1
76382pdd.dat,0
6178096a.dat,0
32340.dat,0
973pub.dat,0
6141875j.dat,0
19478-f1.dat,0
4874c01.dat,1
4533401gc01.dat,0
58827.dat,1
3010p09.dat,1
30361dpsl.dat,0
3817cp01.dat,0
92690.dat,1
3960.dat,1
30231.dat,1
3195p03.dat,1
76382p0k.dat,0
u66c02.dat,0
564c01.dat,1
471p01.dat,0
3665b.dat,1
26603d03.dat,0
30219.dat,1
3678bp41.dat,1
76382p19.dat,0
